1.01,0.846831844618015
1.02,0.852108021949363
1.03,0.857298989188603
1.04,0.862404227243338
1.05,0.867423225594017
1.06,0.872355482344986
1.07,0.877200504274682
1.08,0.881957806884948
1.09,0.886626914449487
1.1,0.891207360061435
1.11,0.895698685680048
1.12,0.900100442176505
1.13,0.904412189378826
1.14,0.908633496115883
1.15,0.912763940260521
1.16,0.916803108771767
1.17,0.920750597736136
1.18,0.92460601240802
1.19,0.928368967249167
1.2,0.932039085967226
1.21,0.935616001553386
1.22,0.939099356319068
1.23,0.942488801931698
1.24,0.945783999449539
1.25,0.948984619355586
1.26,0.952090341590516
1.27,0.955100855584692
1.28,0.958015860289225
1.29,0.960835064206073
1.3,0.963558185417193
1.31,0.966184951612734
1.32,0.968715100118265
1.33,0.971148377921045
1.34,0.973484541695319
1.35,0.975723357826659
1.36,0.977864602435316
1.37,0.979908061398614
1.38,0.98185353037236
1.39,0.983700814811277
1.4,0.98544972998846
1.41,0.98710010101385
1.42,0.98865176285172
1.43,0.990104560337178
1.44,0.991458348191686
1.45,0.992712991037589
1.46,0.993868363411645
1.47,0.994924349777581
1.48,0.99588084453764
1.49,0.996737752043143
1.5,0.997494986604055
1.51,0.998152472497548
1.52,0.998710143975583
1.53,0.999167945271476
1.54,0.999525830605479
1.55,0.999783764189357
1.56,0.999941720229966
1.57,0.999999682931835
1.58,0.99995764649874
1.59,0.999815615134291
1.6,0.999573603041505
1.61,0.99923163442139
1.62,0.998789743470524
1.63,0.998247974377632
1.64,0.997606381319174
1.65,0.996865028453919
1.66,0.996023989916537
1.67,0.99508334981018
1.68,0.994043202198076
1.69,0.992903651094118
1.7,0.991664810452468
1.71,0.990326804156158
1.72,0.988889766004701
1.73,0.987353839700716
1.74,0.985719178835553
1.75,0.983985946873937
1.76,0.982154317137618
1.77,0.980224472788045
1.78,0.978196606808045
1.79,0.976070921982524
1.8,0.973847630878195
1.81,0.971526955822315
1.82,0.969109128880456
1.83,0.966594391833297
1.84,0.963982996152448
1.85,0.9612752029753
1.86,0.958471283078914
1.87,0.955571516852944
1.88,0.952576194271595
1.89,0.94948561486463
1.9,0.946300087687414
1.91,0.94301993129001
1.92,0.939645473685325
1.93,0.936177052316306
1.94,0.9326150140222
1.95,0.928959715003869
1.96,0.925211520788168
1.97,0.921370806191395
1.98,0.917437955281809
1.99,0.913413361341225
2,0.909297426825681
2.01,0.905090563325201
2.02,0.900793191522627
2.03,0.896405741151559
2.04,0.891928650953379
2.05,0.887362368633375
2.06,0.882707350815974
2.07,0.877964062999078
2.08,0.873132979507516
2.09,0.868214583445612
2.1,0.863209366648873
2.11,0.858117829634808
2.12,0.852940481552876
2.13,0.847677840133569
2.14,0.842330431636645
2.15,0.836898790798497
2.16,0.831383460778683
2.17,0.825784993105608
2.18,0.820103947621374
2.19,0.814340892425795
2.2,0.80849640381959
2.21,0.802571066246747
2.22,0.796565472236086
2.23,0.790480222342004
2.24,0.784315925084419
2.25,0.778073196887921
2.26,0.771752662020125
2.27,0.765354952529253
2.28,0.758880708180921
2.29,0.75233057639417
2.3,0.745705212176719
2.31,0.73900527805947
2.32,0.732231444030251
2.33,0.725384387466819
2.34,0.718464793069125
2.35,0.711473352790843
2.36,0.704410765770175
2.37,0.697277738259937
2.38,0.690074983556935
2.39,0.682803221930639
2.4,0.67546318055115
2.41,0.66805559341649
2.42,0.6605812012792
2.43,0.653040751572264
2.44,0.64543499833437
2.45,0.637764702134503
2.46,0.630030629995891
2.47,0.622233555319304
2.48,0.614374257805711
2.49,0.606453523378314
2.5,0.598472144103955
2.51,0.590430918113912
2.52,0.582330649524081
2.53,0.574172148354571
2.54,0.565956230448702
2.55,0.557683717391416
2.56,0.549355436427125
2.57,0.540972220376987
2.58,0.53253490755562
2.59,0.524044341687275
2.6,0.515501371821463
2.61,0.506906852248052
2.62,0.498261642411837
2.63,0.489566606826598
2.64,0.480822614988647
2.65,0.472030541289881
2.66,0.463191264930344
2.67,0.454305669830305
2.68,0.44537464454187
2.69,0.436399082160125
2.7,0.427379880233829
2.71,0.418317940675657
2.72,0.409214169672016
2.73,0.400069477592418
2.74,0.390884778898451
2.75,0.38166099205233
2.76,0.372399039425054
2.77,0.363099847204167
2.78,0.353764345301141
2.79,0.344393467258388
2.8,0.334988150155903
2.81,0.325549334517559
2.82,0.316077964217052
2.83,0.306574986383521
2.84,0.297041351306831
2.85,0.287478012342543
2.86,0.277885925816585
2.87,0.268266050929616
2.88,0.258619349661109
2.89,0.248946786673151
2.9,0.239249329213981
2.91,0.229527947021262
2.92,0.219783612225115
2.93,0.210017299250898
2.94,0.200229984721769
2.95,0.190422647361025
2.96,0.180596267894231
2.97,0.170751828951144
2.98,0.160890314967454
2.99,0.151012712086342
3,0.141120008059865
